Step,r_msmarco_bm_50_5000_ff - accuracy,r_msmarco_bm_50_5000_ff - accuracy__MIN,r_msmarco_bm_50_5000_ff - accuracy__MAX,r_msmarco_bm_10_5000_ff - accuracy,r_msmarco_bm_10_5000_ff - accuracy__MIN,r_msmarco_bm_10_5000_ff - accuracy__MAX,r_msmarco_bm_5_5000_ff - accuracy,r_msmarco_bm_5_5000_ff - accuracy__MIN,r_msmarco_bm_5_5000_ff - accuracy__MAX,r_msmarco_bm_1_5000_ff - accuracy,r_msmarco_bm_1_5000_ff - accuracy__MIN,r_msmarco_bm_1_5000_ff - accuracy__MAX
369,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2965779467680608,0.2965779467680608,0.2965779467680608
370,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2889733840304182,0.2889733840304182,0.2889733840304182
371,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2965779467680608,0.2965779467680608,0.2965779467680608
372,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2965779467680608,0.2965779467680608,0.2965779467680608
373,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.29277566539923955,0.29277566539923955,0.29277566539923955
374,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2965779467680608,0.2965779467680608,0.2965779467680608
375,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.29277566539923955,0.29277566539923955,0.29277566539923955
376,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2889733840304182,0.2889733840304182,0.2889733840304182
377,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2889733840304182,0.2889733840304182,0.2889733840304182
378,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.29277566539923955,0.29277566539923955,0.29277566539923955
379,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.29277566539923955,0.29277566539923955,0.29277566539923955
380,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.28517110266159695,0.28517110266159695,0.28517110266159695
381,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.27756653992395436,0.27756653992395436,0.27756653992395436
382,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.28517110266159695,0.28517110266159695,0.28517110266159695
383,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2889733840304182,0.2889733840304182,0.2889733840304182
384,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.2889733840304182,0.2889733840304182,0.2889733840304182
385,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.27756653992395436,0.27756653992395436,0.27756653992395436
386,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2813688212927757,0.2813688212927757,0.2813688212927757
387,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.28517110266159695,0.28517110266159695,0.28517110266159695
388,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.29277566539923955,0.29277566539923955,0.29277566539923955
389,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2889733840304182,0.2889733840304182,0.2889733840304182
390,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.2965779467680608,0.2965779467680608,0.2965779467680608
391,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.2889733840304182,0.2889733840304182,0.2889733840304182
392,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.2889733840304182,0.2889733840304182,0.2889733840304182
393,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.2965779467680608,0.2965779467680608,0.2965779467680608
394,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.29277566539923955,0.29277566539923955,0.29277566539923955
395,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.2889733840304182,0.2889733840304182,0.2889733840304182
396,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.28517110266159695,0.28517110266159695,0.28517110266159695
397,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.28517110266159695,0.28517110266159695,0.28517110266159695
398,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.34600760456273766,0.34600760456273766,0.34600760456273766,0.2965779467680608,0.2965779467680608,0.2965779467680608
399,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.28517110266159695,0.28517110266159695,0.28517110266159695
