Step,r_msmarco_bm_50_no_5000_ff - accuracy,r_msmarco_bm_50_no_5000_ff - accuracy__MIN,r_msmarco_bm_50_no_5000_ff - accuracy__MAX,r_msmarco_bm_10_no_5000_ff - accuracy,r_msmarco_bm_10_no_5000_ff - accuracy__MIN,r_msmarco_bm_10_no_5000_ff - accuracy__MAX,r_msmarco_bm_5_no_5000_ff - accuracy,r_msmarco_bm_5_no_5000_ff - accuracy__MIN,r_msmarco_bm_5_no_5000_ff - accuracy__MAX,r_msmarco_bm_1_no_5000_ff - accuracy,r_msmarco_bm_1_no_5000_ff - accuracy__MIN,r_msmarco_bm_1_no_5000_ff - accuracy__MAX
370,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2585551330798479,0.2585551330798479,0.2585551330798479
371,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.311787072243346,0.311787072243346,0.311787072243346,0.2585551330798479,0.2585551330798479,0.2585551330798479
372,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2585551330798479,0.2585551330798479,0.2585551330798479
373,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2661596958174905,0.2661596958174905,0.2661596958174905
374,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.25475285171102663,0.25475285171102663,0.25475285171102663
375,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.311787072243346,0.311787072243346,0.311787072243346,0.24334600760456274,0.24334600760456274,0.24334600760456274
376,0.34980988593155893,0.34980988593155893,0.34980988593155893,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.23954372623574144,0.23954372623574144,0.23954372623574144
377,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.25475285171102663,0.25475285171102663,0.25475285171102663
378,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.30038022813688214,0.30038022813688214,0.30038022813688214,0.25475285171102663,0.25475285171102663,0.25475285171102663
379,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3041825095057034,0.3041825095057034,0.3041825095057034,0.2585551330798479,0.2585551330798479,0.2585551330798479
380,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.2623574144486692,0.2623574144486692,0.2623574144486692
381,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2623574144486692,0.2623574144486692,0.2623574144486692
382,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2623574144486692,0.2623574144486692,0.2623574144486692
383,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.25475285171102663,0.25475285171102663,0.25475285171102663
384,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.30798479087452474,0.30798479087452474,0.30798479087452474,0.25475285171102663,0.25475285171102663,0.25475285171102663
385,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.24334600760456274,0.24334600760456274,0.24334600760456274
386,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.25475285171102663,0.25475285171102663,0.25475285171102663
387,0.3574144486692015,0.3574144486692015,0.3574144486692015,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.25475285171102663,0.25475285171102663,0.25475285171102663
388,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2623574144486692,0.2623574144486692,0.2623574144486692
389,0.3650190114068441,0.3650190114068441,0.3650190114068441,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.311787072243346,0.311787072243346,0.311787072243346,0.2585551330798479,0.2585551330798479,0.2585551330798479
390,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2509505703422053,0.2509505703422053,0.2509505703422053
391,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.311787072243346,0.311787072243346,0.311787072243346,0.2585551330798479,0.2585551330798479,0.2585551330798479
392,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.24334600760456274,0.24334600760456274,0.24334600760456274
393,0.35361216730038025,0.35361216730038025,0.35361216730038025,0.34220532319391633,0.34220532319391633,0.34220532319391633,0.3155893536121673,0.3155893536121673,0.3155893536121673,0.2737642585551331,0.2737642585551331,0.2737642585551331
394,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.2661596958174905,0.2661596958174905,0.2661596958174905
395,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.2737642585551331,0.2737642585551331,0.2737642585551331
396,0.3688212927756654,0.3688212927756654,0.3688212927756654,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.26996197718631176,0.26996197718631176,0.26996197718631176
397,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33079847908745247,0.33079847908745247,0.33079847908745247,0.3231939163498099,0.3231939163498099,0.3231939163498099,0.26996197718631176,0.26996197718631176,0.26996197718631176
398,0.3726235741444867,0.3726235741444867,0.3726235741444867,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.33460076045627374,0.26996197718631176,0.26996197718631176,0.26996197718631176
399,0.3612167300380228,0.3612167300380228,0.3612167300380228,0.33840304182509506,0.33840304182509506,0.33840304182509506,0.3269961977186312,0.3269961977186312,0.3269961977186312,0.2623574144486692,0.2623574144486692,0.2623574144486692
